Pay Item,Description,Quantity,Unit,Unit Price,Bid Date,Bidder Name,ProjectID,Job Size,Job Desc,County,Region,Pos,Extension,Bidder2Name,Bidder3Name,Bidder2Total,Bidder3Total,JobFederalID,StateID
715-05596,"PIPE EXTENSION, CIRCULAR 18 IN",4.0,L.F.,1349.51,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,5398.04,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
715-05756,"PIPE EXTENSION, CIRCULAR 12 IN",16.0,L.F.,358.52,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,5736.32,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
720-12798,"CASTING, MANHOLE, ADJUST TO GRADE",1.0,EACH,1066.94,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,1066.94,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
720-44045,"CASTING, 8, FURNISH AND ADJUST TO GRADE",5.0,EACH,2072.55,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,10362.75,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
720-45015,"INLET, A8",4.0,EACH,4000.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,16000.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
720-12797,"CASTING, INLET, ADJUST TO GRADE",5.0,EACH,1066.96,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,5334.8,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
720-01894,"CASTING, FURNISH AND ADJUST TO GRADE",1.0,EACH,1800.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,1800.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
722-12732,LONGITUDINAL GROOVING,1688.0,SYS,8.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,13504.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
724-12773,"BRIDGE EXPANSION JOINT, PCF",109.0,L.F.,75.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,8175.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
801-06775,MAINTAINING TRAFFIC,1.0,EACH,80677.31,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,80677.31,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
801-07023,"ENERGY ABSORBING TERMINAL, CZ, TL-2",2.0,EACH,6500.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,13000.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
801-07118,"BARRICADE, III-A",36.0,L.F.,16.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,576.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
801-08508,"TEMPORARY TRAFFIC BARRIER, TYPE 2, ANCHORED",650.0,L.F.,86.35,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,56127.5,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
801-12883,TEMPORARY WORKSITE SPEED LIMIT SIGN ASSEMBLY CONTINUOUS,8.0,EACH,1200.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,9600.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
801-06640,"CONSTRUCTION SIGN, A",29.0,EACH,130.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,3770.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
801-06645,"CONSTRUCTION SIGN, B",19.0,EACH,75.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,1425.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
801-06710,FLASHING ARROW SIGN,480.0,DAY,18.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,8640.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
801-06208,"TEMPORARY PAVEMENT MARKING, REMOVABLE, 5 IN",3259.0,L.F.,2.25,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,7332.75,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
801-06207,"TEMPORARY PAVEMENT MARKING, REMOVABLE, 4 IN",25288.0,L.F.,1.45,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,36667.6,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
801-06211,"TEMPORARY PAVEMENT MESSAGE MARKING, REMOVABLE, LANE INDICATION ARROW",18.0,EACH,145.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,2610.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
808-10033,"LINE, MULTI-COMPONENT, SOLID, WHITE, 4 IN",931.0,L.F.,2.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,1862.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
808-10034,"LINE, MULTI-COMPONENT, SOLID, YELLOW, 4 IN",931.0,L.F.,2.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,1862.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
808-10031,"LINE, MULTI-COMPONENT, BROKEN, WHITE, 4 IN",460.0,L.F.,2.0,02/15/2024,"MILESTONE CONTRACTORS, L.P.",B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,1,920.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
109-08360,CONTRACT LIENS,1.0,$,1.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
109-08359,LIQUIDATED DAMAGES,1.0,$,1.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
105-06845,CONSTRUCTION ENGINEERING,1.0,EACH,110000.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,110000.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
109-08440,"QUALITY ADJUSTMENTS, HMA",1.0,$,1.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
109-08443,"QUALITY ADJUSTMENTS, TEMPORARY TRAFFIC CONTROL DEVICES",1.0,$,1.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
109-08444,"QUALITY ADJUSTMENTS, FAILED MATERIALS",1.0,$,1.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
109-11362,"QUALITY ADJUSTMENTS, FAILURE TO MAINTAIN TEMPORARY EROSION AND SEDIMENT CONTROL MEASURES",1.0,$,1.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
109-09489,"PAYMENT ADJUSTMENT, PG ASPHALT BINDER",1.0,$,1.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
201-52370,CLEARING RIGHT OF WAY,1.0,EACH,50000.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,50000.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
110-01001,MOBILIZATION AND DEMOBILIZATION,1.0,EACH,215000.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,215000.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
202-02240,PAVEMENT REMOVAL,1382.0,S.Y.,38.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,52516.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
202-02273,"CENTER CURB, CONCRETE, REMOVE",203.0,S.Y.,55.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,11165.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
202-51328,"PRESENT STRUCTURE, REMOVE PORTIONS",1.0,EACH,961142.83,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,961142.83,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
202-02278,"CURB, CONCRETE, REMOVE",1262.0,L.F.,13.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,16406.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
202-91385,"INLET, REMOVE",4.0,EACH,400.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1600.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
202-51368,"SLOPEWALL, REMOVE",6.0,S.Y.,195.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1170.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
202-96133,"PIPE, REMOVE",4.0,L.F.,65.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,260.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
203-02000,"EXCAVATION, COMMON",638.0,C.Y.,52.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,33176.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
203-02070,BORROW,737.0,C.Y.,23.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,16951.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
205-12108,STORM WATER MANAGEMENT BUDGET,25503.0,$,1.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,25503.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
206-51235,COFFERDAM,1.0,EACH,30000.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,30000.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
205-12616,STORMWATER MANAGEMENT IMPLEMENTATION,1.0,EACH,25000.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,25000.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
207-09935,"SUBGRADE TREATMENT, TYPE IC",2262.0,SYS,52.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,117624.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
213-09269,"FLOWABLE BACKFILL, NON-REMOVABLE",2.0,C.Y.,950.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1900.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
214-12239,GEOTEXTILE FOR PAVEMENT TYPE 2B,2262.0,SYS,6.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,13572.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
302-06464,SUBBASE FOR PCCP,208.0,C.Y.,121.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,25168.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
303-01180,"COMPACTED AGGREGATE, NO. 53",196.0,TON,53.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,10388.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
401-07328,"QC/QA-HMA, 3, 70, SURFACE, 9.5 mm",202.0,TON,227.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,45854.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
306-08043,"MILLING, TRANSITION",1862.0,S.Y.,9.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,16758.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
401-07398,"QC/QA-HMA, 3, 70, INTERMEDIATE, 19.0 mm",75.0,TON,145.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,10875.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
401-07408,"QC/QA-HMA, 3, 64, BASE, 25.0 mm",324.0,TON,178.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,57672.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
401-10258,"JOINT ADHESIVE, SURFACE",1620.0,L.F.,3.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,4860.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
401-10259,"JOINT ADHESIVE, INTERMEDIATE",360.0,L.F.,3.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1080.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
401-11785,LIQUID ASPHALT SEALANT,1620.0,L.F.,0.03,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,48.6,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
406-05521,ASPHALT FOR TACK COAT,2930.0,S.Y.,0.01,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,29.3,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
402-07452,"HMA WEDGE AND LEVEL, TYPE C",157.0,TON,157.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,24649.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
402-10086,"HMA FOR TEMPORARY PAVEMENT, C",543.0,TON,175.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,95025.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
602-06729,BARRIER DELINEATOR,6.0,EACH,34.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,204.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
601-94689,"GUARDRAIL END TREATMENT, OS",2.0,EACH,2975.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,5950.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
605-06121,"CURB, CONCRETE, B",264.0,L.F.,45.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,11880.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
605-06100,"CURB, INTEGRAL, C, CONCRETE",998.0,L.F.,45.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,44910.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
601-02241,"GUARDRAIL, REMOVE",186.0,L.F.,5.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,930.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
503-12477,"TERMINAL JOINT, TYPE HMA",180.0,L.F.,350.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,63000.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
601-12292,GUARDRAIL MGS TRANSITION WITHOUT CURB,2.0,EACH,3500.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,7000.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
601-12281,"GUARDRAIL MGS W-BEAM, 6 FT 3 IN SPACING",50.0,L.F.,21.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,1050.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
609-06259,REINFORCED CONCRETE BRIDGE APPROACH 12 IN,812.0,S.Y.,160.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,129920.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
605-06255,"CENTER CURB, D, CONCRETE",203.0,S.Y.,185.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,37555.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
616-05688,"RIPRAP, CLASS 1",294.0,TON,260.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,76440.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
616-51366,"SLOPEWALL, CONCRETE, 5 IN",6.0,S.Y.,450.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,2700.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
616-12249,GEOTEXTILE FOR RIPRAP TYPE 2B,196.0,SYS,23.4,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,4586.4,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
621-01004,MOBILIZATION AND DEMOBILIZATION FOR SEEDING,4.0,EACH,200.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,800.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
622-05651,"PLANT, DECIDUOUS TREE, SINGLE STEM, OVER 2.5 TO 3.5 IN",6.0,EACH,700.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,4200.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
622-05648,"PLANT, DECIDUOUS TREE, SINGLE STEM, 1.25 IN OR UNDER",5.0,EACH,125.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,625.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
628-09403,"FIELD OFFICE, C",12.0,MONTH,3100.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,37200.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
621-06560,"MULCHED SEEDING, U",1139.0,S.Y.,6.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,6834.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
706-11604,"RAILING, CONCRETE, PS-1",19.6,C.Y.,1683.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,32986.8,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
709-51821,SURFACE SEAL,1.0,EACH,0.01,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,0.01,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
706-11418,"RAILING, STEEL, PS-1",236.0,L.F.,87.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,20532.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
706-06353,"CONCRETE BRIDGE RAILING TRANSITION, TPS-1",4.0,EACH,5980.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,23920.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
703-97936,"THREADED TIE BAR ASSEMBLY, EPOXY COATED",929.0,EACH,46.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,42734.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
704-51002,"CONCRETE, C, SUPERSTRUCTURE",837.6,C.Y.,927.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,776455.2,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
703-06029,"REINFORCING BARS, EPOXY COATED",207517.0,LBS,1.3,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,269772.1,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
702-51863,FIELD DRILLED HOLE IN CONCRETE,499.0,EACH,25.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,12475.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
702-12076,"GRATES, BASINS, AND FITTINGS, CAST IRON",6.0,EACH,1700.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,10200.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
628-11976,COMPUTER SYSTEM EQUIPMENT,1.0,EACH,500.0,02/15/2024,SUPERIOR CONSTRUCTION COMPANY,B -42348-A,3881000.006,BRIDGE REHABILITATION OR REPAIR,MARION,3,2,500.0,SUPERIOR CONSTRUCTION COMPANY,,4444010.88,0.0,1901952,IN
